Country name,MedianAnnual cropsMammals,lower 95%Annual cropsMammals,upper 95%Annual cropsMammals,MedianPermanent cropsMammals,lower 95%Permanent cropsMammals,upper 95%Permanent cropsMammals,MedianPastureMammals,lower 95%PastureMammals,upper 95%PastureMammals,MedianUrbanMammals,lower 95%UrbanMammals,upper 95%UrbanMammals,MedianExtensive forestryMammals,lower 95%Extensive forestryMammals,upper 95%Extensive forestryMammals,MedianIntensive forestryMammals,lower 95%Intensive forestryMammals,upper 95%Intensive forestryMammals,MedianAnnual cropsBirds,lower 95%Annual cropsBirds,upper 95%Annual cropsBirds,MedianPermanent cropsBirds,lower 95%Permanent cropsBirds,upper 95%Permanent cropsBirds,MedianPastureBirds,lower 95%PastureBirds,upper 95%PastureBirds,MedianUrbanBirds,lower 95%UrbanBirds,upper 95%UrbanBirds,MedianExtensive forestryBirds,lower 95%Extensive forestryBirds,upper 95%Extensive forestryBirds,MedianIntensive forestryBirds,lower 95%Intensive forestryBirds,upper 95%Intensive forestryBirds,MedianAnnual cropsAmphibians,lower 95%Annual cropsAmphibians,upper 95%Annual cropsAmphibians,MedianPermanent cropsAmphibians,lower 95%Permanent cropsAmphibians,upper 95%Permanent cropsAmphibians,MedianPastureAmphibians,lower 95%PastureAmphibians,upper 95%PastureAmphibians,MedianUrbanAmphibians,lower 95%UrbanAmphibians,upper 95%UrbanAmphibians,MedianExtensive forestryAmphibians,lower 95%Extensive forestryAmphibians,upper 95%Extensive forestryAmphibians,MedianIntensive forestryAmphibians,lower 95%Intensive forestryAmphibians,upper 95%Intensive forestryAmphibians,MedianAnnual cropsReptiles,lower 95%Annual cropsReptiles,upper 95%Annual cropsReptiles,MedianPermanent cropsReptiles,lower 95%Permanent cropsReptiles,upper 95%Permanent cropsReptiles,MedianPastureReptiles,lower 95%PastureReptiles,upper 95%PastureReptiles,MedianUrbanReptiles,lower 95%UrbanReptiles,upper 95%UrbanReptiles,MedianExtensive forestryReptiles,lower 95%Extensive forestryReptiles,upper 95%Extensive forestryReptiles,MedianIntensive forestryReptiles,lower 95%Intensive forestryReptiles,upper 95%Intensive forestryReptiles
Bahamas,3.22923E-11,-9.65312E-11,1.41035E-10,1.60083E-11,-1.08357E-10,9.35597E-11,2.35619E-11,-7.99049E-11,1.23932E-10,4.70217E-11,-1.51499E-10,2.13656E-10,1.66945E-11,-5.21163E-11,7.46099E-11,1.07309E-11,-6.2966E-11,1.18434E-10,1.03273E-10,-2.28156E-10,5.74995E-10,1.37255E-10,-2.78034E-10,8.3155E-10,7.1107E-11,-3.91652E-10,2.98046E-10,2.0146E-10,-3.21497E-10,1.1479E-09,2.82877E-11,-5.41856E-11,1.7499E-10,9.16961E-11,-2.45303E-10,6.2668E-10,5.00426E-11,-8.55352E-11,1.45065E-10,4.71376E-11,-6.24049E-11,1.63107E-10,2.8676E-11,-8.18188E-11,1.25994E-10,6.29537E-11,-6.98138E-11,2.35825E-10,1.1346E-11,-5.26623E-11,6.76762E-11,3.40124E-11,-6.08556E-11,1.80737E-10,5.68709E-11,-3.25408E-10,3.14752E-10,5.35791E-11,-2.67971E-10,2.61276E-10,3.12554E-11,-1.08582E-10,1.28946E-10,7.34099E-11,-3.06947E-10,3.81313E-10,1.62328E-11,-5.35606E-11,1.07832E-10,2.88738E-11,-1.48572E-10,2.17112E-10
Bangladesh,9.01813E-12,-2.68683E-12,3.064E-11,4.31893E-12,-1.0761E-11,3.29644E-11,5.60828E-12,-1.17474E-11,2.77105E-11,1.25823E-11,-9.27601E-12,3.47887E-11,3.79461E-12,-1.04144E-11,1.74565E-11,4.76896E-12,-9.90791E-12,2.45158E-11,2.30395E-11,-6.46267E-12,7.23981E-11,2.52723E-11,-1.33019E-11,7.91565E-11,9.97961E-12,-3.90075E-11,7.21127E-11,3.51281E-11,-1.13767E-12,1.01867E-10,3.92883E-12,-4.87409E-12,2.53423E-11,1.87032E-11,-1.50928E-11,6.97058E-11,9.90763E-12,-9.96886E-12,3.71183E-11,9.78514E-12,-1.94449E-11,4.25947E-11,5.76697E-12,-2.45017E-11,3.26159E-11,1.28581E-11,-3.04825E-11,5.35993E-11,2.14118E-12,-1.10701E-11,1.93233E-11,6.65993E-12,-1.88824E-11,3.86471E-11,6.78961E-12,-4.80759E-12,2.16938E-11,6.77026E-12,-1.4718E-11,2.8569E-11,3.20365E-12,-1.09673E-11,1.80708E-11,8.62186E-12,-2.18302E-11,3.25095E-11,1.37293E-12,-7.63224E-12,1.41541E-11,3.34464E-12,-9.61978E-12,2.13395E-11
Belize,3.69952E-11,-3.7051E-11,7.72175E-11,1.57717E-11,-7.3249E-11,1.12244E-10,2.02689E-11,-7.23008E-11,9.70863E-11,4.59269E-11,-5.58256E-11,1.67379E-10,1.64498E-11,-3.52485E-11,5.02291E-11,1.65614E-11,-5.11142E-11,9.76177E-11,5.77913E-11,-3.49812E-11,1.39332E-10,6.23512E-11,-6.27177E-11,2.25045E-10,2.59182E-11,-1.63842E-10,1.54409E-10,8.86788E-11,-4.46605E-11,3.43386E-10,1.11821E-11,-1.25863E-11,4.8636E-11,4.61621E-11,-4.63777E-11,1.92679E-10,1.52704E-10,-3.05683E-10,3.77536E-10,1.40174E-10,-3.28831E-10,7.04159E-10,8.10552E-11,-4.66105E-10,6.40321E-10,1.85255E-10,-7.886E-10,9.82526E-10,3.73831E-11,-1.82616E-10,2.11167E-10,9.98506E-11,-3.09392E-10,6.97605E-10,6.88678E-11,-9.03803E-11,1.3338E-10,6.18172E-11,-1.53637E-10,3.05369E-10,3.08487E-11,-9.97842E-11,2.09435E-10,8.14581E-11,-2.50922E-10,4.33051E-10,1.55056E-11,-7.07061E-11,9.8381E-11,3.38148E-11,-7.1317E-11,2.48744E-10
Bosnia and Herzegovina,1.05673E-11,-9.04371E-12,2.71521E-11,4.71147E-12,-2.34513E-11,4.10473E-11,6.14481E-12,-2.53984E-11,4.75931E-11,1.53361E-11,-3.06914E-11,9.84395E-11,5.05598E-12,-2.40892E-11,2.70343E-11,3.85734E-12,-2.59762E-11,3.12212E-11,2.44727E-12,-1.91454E-12,5.37026E-12,3.09514E-12,-1.77791E-12,1.01951E-11,1.22839E-12,-5.51803E-12,7.23983E-12,4.42266E-12,-9.38113E-13,1.48171E-11,5.92208E-13,-6.02473E-13,3.4248E-12,2.18872E-12,-1.41212E-12,7.23272E-12,6.52115E-12,-5.02802E-12,2.15954E-11,6.62787E-12,-7.56557E-12,3.0871E-11,3.92898E-12,-1.27329E-11,2.59261E-11,8.97446E-12,-1.33113E-11,3.30834E-11,1.42229E-12,-5.47122E-12,1.52449E-11,4.73895E-12,-5.90424E-12,2.39522E-11,1.03127E-11,-1.44378E-11,2.57581E-11,1.01148E-11,-1.52104E-11,4.61291E-11,5.0554E-12,-1.10682E-11,2.79414E-11,1.32604E-11,-1.98757E-11,6.19407E-11,2.44686E-12,-7.56042E-12,2.10047E-11,5.61525E-12,-8.54322E-12,3.09701E-11
Bolivia (Plurinational State of),1.79077E-11,-8.4482E-11,1.36672E-10,5.98903E-12,-7.76344E-11,1.2236E-10,1.43565E-11,-4.18472E-11,7.63734E-11,2.59967E-11,-1.36767E-10,1.97825E-10,8.11458E-12,-5.22186E-11,6.31885E-11,6.54517E-12,-6.35095E-11,1.00037E-10,1.95339E-11,-1.3155E-10,1.80282E-10,2.5898E-11,-1.54585E-10,2.09527E-10,1.71689E-11,-8.56198E-11,9.13989E-11,4.03395E-11,-2.29907E-10,3.12163E-10,4.06349E-12,-2.64822E-11,4.81918E-11,1.69059E-11,-9.62203E-11,1.63562E-10,1.99062E-11,-1.02712E-10,1.56546E-10,1.935E-11,-1.09155E-10,1.57226E-10,1.54336E-11,-4.26011E-11,8.97178E-11,2.83587E-11,-1.71175E-10,2.30341E-10,4.53572E-12,-4.13791E-11,5.51468E-11,1.36625E-11,-8.70628E-11,1.56152E-10,3.62738E-12,-2.15996E-11,3.4421E-11,3.37985E-12,-2.86824E-11,3.27669E-11,2.20758E-12,-5.14455E-12,8.97652E-12,4.84689E-12,-3.53219E-11,4.20335E-11,9.36703E-13,-9.36275E-12,9.77715E-12,1.84591E-12,-1.44133E-11,2.07157E-11
Myanmar,3.32078E-11,-1.04093E-10,1.41874E-10,1.35753E-11,-9.66755E-11,1.24642E-10,1.97794E-11,-8.99999E-11,1.12898E-10,4.18049E-11,-1.41704E-10,1.89063E-10,1.59359E-11,-4.12081E-11,5.41425E-11,1.54949E-11,-7.43894E-11,1.16274E-10,4.60087E-11,-7.98618E-11,1.95194E-10,4.78952E-11,-1.24311E-10,2.27663E-10,2.34219E-11,-1.90654E-10,1.5772E-10,6.7871E-11,-1.72144E-10,3.54922E-10,8.24306E-12,-1.67433E-11,4.22055E-11,3.63461E-11,-9.8838E-11,1.81893E-10,5.03497E-11,-1.36987E-10,2.53638E-10,4.5106E-11,-1.7509E-10,2.94335E-10,3.02959E-11,-1.84601E-10,1.95816E-10,6.11636E-11,-2.75636E-10,3.70856E-10,1.34475E-11,-6.96914E-11,7.69426E-11,3.41209E-11,-1.36531E-10,2.48391E-10,3.69142E-11,-5.82574E-11,1.29115E-10,3.45382E-11,-9.23103E-11,1.87717E-10,1.77654E-11,-5.81282E-11,9.55854E-11,4.5455E-11,-1.38915E-10,2.4328E-10,8.6427E-12,-4.60791E-11,5.97524E-11,1.83661E-11,-6.20482E-11,1.20324E-10
Benin,6.38477E-12,-3.90199E-12,2.45248E-11,2.60952E-12,-9.228E-12,2.7022E-11,4.87864E-12,-8.30673E-12,2.39852E-11,9.82493E-12,-8.55725E-12,3.27788E-11,2.65682E-12,-7.11843E-12,1.84716E-11,1.87076E-12,-9.96044E-12,2.1222E-11,6.81805E-12,-7.61236E-12,2.43808E-11,8.72855E-12,-1.89177E-11,3.09807E-11,5.56466E-12,-1.18881E-11,2.53496E-11,1.41431E-11,-2.18775E-11,4.39703E-11,1.47901E-12,-3.13984E-12,1.38517E-11,5.21755E-12,-1.16537E-11,2.76887E-11,2.93249E-12,-2.29768E-12,1.10628E-11,2.77294E-12,-3.39739E-12,1.26308E-11,1.98268E-12,-3.08268E-12,1.02875E-11,3.84917E-12,-3.79083E-12,1.45579E-11,5.8262E-13,-1.87421E-12,7.60808E-12,1.92956E-12,-2.88269E-12,1.2572E-11,7.03647E-12,-4.74764E-12,2.2953E-11,6.90861E-12,-8.02595E-12,2.6889E-11,4.16595E-12,-3.41962E-12,2.04765E-11,9.47784E-12,-1.06159E-11,3.00953E-11,1.50846E-12,-4.60128E-12,1.57859E-11,3.67826E-12,-6.43646E-12,2.14246E-11
Belarus,2.20185E-12,-1.35678E-12,5.61618E-12,9.42186E-13,-6.18765E-12,9.70878E-12,1.41905E-12,-6.66073E-12,9.091E-12,3.28316E-12,-8.56517E-12,1.70005E-11,9.54982E-13,-5.84022E-12,7.40943E-12,8.45549E-13,-4.65853E-12,9.22191E-12,1.9679E-12,-1.70431E-12,4.58115E-12,2.51626E-12,-3.21518E-12,1.21923E-11,1.04379E-12,-7.44591E-12,5.92594E-12,3.6257E-12,-3.51414E-12,1.62564E-11,4.82961E-13,-1.20079E-12,2.96986E-12,1.74828E-12,-2.60978E-12,7.77593E-12,5.17689E-13,-3.16365E-13,1.32477E-12,4.91772E-13,-8.43255E-13,2.29054E-12,2.83218E-13,-1.19492E-12,1.45666E-12,6.74123E-13,-1.24343E-12,2.68115E-12,1.0973E-13,-4.4158E-13,1.16044E-12,3.56613E-13,-7.09158E-13,1.9107E-12,6.78337E-14,-3.60281E-14,1.62034E-13,6.39929E-14,-2.2502E-13,2.48954E-13,3.16643E-14,-9.33578E-14,1.6212E-13,8.65794E-14,-2.22171E-13,3.09E-13,1.33043E-14,-6.46034E-14,1.21361E-13,3.40825E-14,-9.66733E-14,1.79314E-13
Solomon Islands,3.29709E-10,-1.71893E-09,1.66507E-09,9.30202E-11,-1.17788E-09,1.27315E-09,1.4249E-10,-8.78205E-10,1.42608E-09,4.56575E-10,-1.66067E-09,2.04408E-09,1.71796E-10,7.4464E-12,5.01007E-10,1.25211E-10,-9.07673E-10,1.43115E-09,9.27193E-10,-5.25545E-09,5.55791E-09,9.82494E-10,-4.63072E-09,7.38372E-09,4.06903E-10,-4.39832E-09,5.28447E-09,1.37491E-09,-7.31864E-09,9.82702E-09,1.78775E-10,-1.11324E-10,5.43978E-10,7.36164E-10,-3.37599E-09,5.63645E-09,2.1844E-10,-1.8204E-09,2.46578E-09,2.40993E-10,-1.9637E-09,2.28823E-09,1.26855E-10,-1.436E-09,1.55885E-09,3.79394E-10,-2.14816E-09,3.2725E-09,9.78506E-11,-4.2341E-11,3.6613E-10,1.57026E-10,-1.25286E-09,1.92898E-09,3.49514E-10,-3.11855E-09,3.76781E-09,3.9669E-10,-3.24697E-09,3.21517E-09,1.8551E-10,-1.62081E-09,2.02088E-09,6.16312E-10,-3.43368E-09,4.18785E-09,1.6021E-10,-2.43885E-11,6.21979E-10,1.69466E-10,-1.72233E-09,2.19276E-09
Brazil,1.57871E-11,-5.12902E-11,8.31943E-11,6.29072E-12,-4.73934E-11,7.55364E-11,9.86211E-12,-4.23939E-11,6.2199E-11,2.07421E-11,-7.85256E-11,1.05351E-10,7.28305E-12,-2.38552E-11,3.81864E-11,6.91969E-12,-3.85833E-11,6.29094E-11,2.81312E-11,-5.06547E-11,1.25167E-10,3.06304E-11,-6.83882E-11,1.51708E-10,1.51241E-11,-1.03478E-10,1.00995E-10,4.53539E-11,-1.03138E-10,2.20855E-10,4.98729E-12,-1.39316E-11,3.36789E-11,2.21549E-11,-5.49681E-11,1.11487E-10,3.71524E-11,-8.68644E-11,1.5062E-10,3.44212E-11,-9.96345E-11,1.72869E-10,2.3381E-11,-8.31438E-11,1.25736E-10,4.69645E-11,-1.40601E-10,2.19881E-10,8.1931E-12,-4.11953E-11,7.33579E-11,2.51026E-11,-7.14317E-11,1.5734E-10,3.23264E-12,-1.11014E-11,1.81039E-11,3.03671E-12,-1.16298E-11,1.9702E-11,1.67306E-12,-6.49185E-12,9.7658E-12,4.22607E-12,-1.44695E-11,2.49974E-11,8.35086E-13,-3.74881E-12,6.68374E-12,1.70112E-12,-6.95169E-12,1.19151E-11
Bhutan,4.7678E-11,-1.37109E-10,1.99537E-10,1.79674E-11,-1.92166E-10,2.09107E-10,3.07168E-11,-2.02964E-10,1.63994E-10,6.59012E-11,-2.56915E-10,3.66848E-10,2.44675E-11,-8.52921E-11,1.21154E-10,1.76512E-11,-1.11557E-10,1.63084E-10,7.12122E-11,-8.97933E-11,1.82519E-10,8.40195E-11,-1.02107E-10,3.79797E-10,3.92817E-11,-2.72423E-10,2.05296E-10,1.19824E-10,-1.11248E-10,5.34001E-10,1.70498E-11,-2.84131E-11,7.65512E-11,5.82011E-11,-7.88735E-11,2.42036E-10,8.22054E-11,-1.12251E-10,2.7929E-10,7.13859E-11,-1.63292E-10,3.68217E-10,4.67677E-11,-1.89714E-10,2.32265E-10,9.73107E-11,-2.42906E-10,4.75397E-10,1.92654E-11,-1.04763E-10,1.03504E-10,5.45962E-11,-1.44941E-10,3.16464E-10,2.28942E-11,-2.84721E-11,7.64744E-11,2.02317E-11,-5.06992E-11,1.18373E-10,1.04039E-11,-3.67868E-11,5.44036E-11,2.6634E-11,-8.58211E-11,1.42667E-10,5.47645E-12,-3.61507E-11,2.87916E-11,1.12227E-11,-3.46911E-11,6.59855E-11
Bulgaria,8.87099E-12,-7.08157E-12,2.33363E-11,4.5371E-12,-2.33642E-11,3.72212E-11,5.39328E-12,-2.50402E-11,4.61792E-11,1.34212E-11,-4.07454E-11,7.46789E-11,4.11706E-12,-2.0933E-11,2.76789E-11,3.20483E-12,-2.81742E-11,3.34949E-11,2.60277E-12,-2.28087E-12,5.50921E-12,3.37069E-12,-2.48403E-12,1.36035E-11,1.31647E-12,-8.07975E-12,7.29285E-12,4.7601E-12,-3.79581E-12,2.15491E-11,6.47351E-13,-7.06976E-13,4.46749E-12,2.36243E-12,-1.98949E-12,9.57941E-12,1.50988E-12,-1.40651E-12,3.6225E-12,1.49523E-12,-2.07516E-12,6.22235E-12,8.52265E-13,-3.03596E-12,4.62057E-12,1.99165E-12,-3.55773E-12,7.61536E-12,3.23434E-13,-1.41063E-12,2.98948E-12,1.03002E-12,-2.5333E-12,5.59398E-12,2.59193E-12,-1.74538E-12,6.44437E-12,2.54976E-12,-4.30209E-12,1.12949E-11,1.23669E-12,-3.71558E-12,6.54258E-12,3.35975E-12,-7.70565E-12,1.20109E-11,5.6274E-13,-2.13098E-12,5.333E-12,1.33533E-12,-3.4439E-12,6.77194E-12
BOUVET_ISLAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei Darussalam,5.45329E-11,-1.44399E-10,2.46494E-10,3.05309E-11,-1.12449E-10,1.45876E-10,2.92118E-11,-1.27903E-10,2.40675E-10,6.7561E-11,-2.30775E-10,3.28839E-10,2.62065E-11,-8.8228E-11,7.6834E-11,2.66752E-11,-8.80313E-11,1.99608E-10,4.59955E-11,-2.36614E-12,8.01252E-11,4.63698E-11,-1.10129E-11,7.62276E-11,1.81054E-11,-7.11851E-11,8.39005E-11,6.64873E-11,3.69752E-11,1.44439E-10,7.05814E-12,-7.53315E-12,3.28411E-11,3.54468E-11,-1.54993E-11,8.7858E-11,5.21017E-11,-5.32868E-11,1.5939E-10,4.90907E-11,-6.08036E-11,1.23666E-10,2.60664E-11,-1.04507E-10,1.56966E-10,6.33813E-11,-9.71183E-11,2.65076E-10,1.14833E-11,-6.10236E-11,6.30422E-11,3.61644E-11,-5.02792E-11,1.69393E-10,3.10234E-11,-3.86443E-11,1.0072E-10,2.95653E-11,-3.52923E-11,9.31895E-11,1.44514E-11,-2.69416E-11,7.79829E-11,3.74892E-11,-5.8839E-11,1.67859E-10,7.04066E-12,-3.55194E-11,3.68827E-11,1.61616E-11,-2.90564E-11,7.84848E-11
Burundi,5.21748E-11,-1.65145E-11,1.19091E-10,2.22591E-11,-7.36236E-11,1.4325E-10,3.10738E-11,-8.98375E-11,1.04719E-10,6.54523E-11,-3.60899E-11,2.19E-10,2.04686E-11,-5.49291E-11,9.27878E-11,2.63646E-11,-5.46103E-11,9.92204E-11,5.05318E-11,-1.58648E-11,1.12988E-10,5.45788E-11,-2.85091E-11,1.45368E-10,2.44433E-11,-1.16607E-10,1.06345E-10,8.01759E-11,-8.58699E-12,1.93364E-10,8.9244E-12,-1.13331E-11,5.14457E-11,4.11284E-11,-2.60152E-11,9.9921E-11,6.8598E-11,-5.39605E-11,1.38268E-10,6.27013E-11,-4.36653E-11,1.878E-10,4.01628E-11,-8.7817E-11,1.34473E-10,8.50164E-11,-1.91764E-11,2.17087E-10,1.32823E-11,-4.93748E-11,1.03169E-10,5.00248E-11,-2.66276E-11,1.39581E-10,4.38143E-12,-3.35877E-12,9.12555E-12,3.9931E-12,-3.00897E-12,1.20153E-11,2.16721E-12,-2.26426E-12,6.88561E-12,5.37747E-12,-1.90209E-12,1.60328E-11,8.8427E-13,-3.16133E-12,5.88432E-12,2.37617E-12,-2.38941E-12,6.78406E-12
Canada,5.38324E-13,-3.39513E-12,5.03004E-12,2.33796E-13,-3.0917E-12,4.63297E-12,4.71726E-13,-2.47928E-12,3.60499E-12,8.0436E-13,-5.01687E-12,7.20691E-12,3.20436E-13,-2.10058E-12,2.51005E-12,1.95238E-13,-2.88454E-12,4.19381E-12,1.17775E-12,-5.77545E-12,8.08547E-12,1.52622E-12,-7.04988E-12,1.10906E-11,1.00339E-12,-5.45231E-12,6.97135E-12,2.2322E-12,-9.80078E-12,1.51879E-11,3.17743E-13,-1.84414E-12,2.91775E-12,1.05592E-12,-5.94183E-12,8.67124E-12,2.65938E-13,-2.28128E-12,2.51609E-12,2.58484E-13,-1.90852E-12,2.71555E-12,1.70235E-13,-1.50799E-12,2.04657E-12,3.56115E-13,-2.67576E-12,3.31894E-12,8.52088E-14,-6.57286E-13,7.90476E-13,1.97881E-13,-1.49512E-12,2.16458E-12,7.63365E-14,-3.85039E-13,5.04124E-13,7.41095E-14,-3.49924E-13,5.4015E-13,3.95253E-14,-1.93818E-13,3.28503E-13,1.03168E-13,-4.8631E-13,6.58686E-13,2.13395E-14,-1.22855E-13,1.82661E-13,4.08352E-14,-1.85995E-13,3.66671E-13
Cambodia,2.63179E-11,-2.05509E-11,6.85853E-11,1.25827E-11,-5.58397E-11,8.68466E-11,1.62688E-11,-5.07471E-11,8.79736E-11,3.59496E-11,-5.45906E-11,1.74184E-10,1.15073E-11,-4.65095E-11,5.17362E-11,9.97331E-12,-3.58033E-11,8.41033E-11,2.39841E-11,-9.23385E-12,4.33588E-11,2.8269E-11,-6.83426E-12,8.98649E-11,1.18436E-11,-7.61645E-11,5.73385E-11,4.0344E-11,1.56956E-11,1.35614E-10,5.14381E-12,-6.34915E-12,2.65672E-11,2.02047E-11,-1.25739E-11,8.04468E-11,3.88123E-11,-3.66738E-11,7.8946E-11,3.49571E-11,-7.37113E-11,1.52994E-10,2.09056E-11,-8.99702E-11,1.30206E-10,4.56917E-11,-1.28138E-10,1.88684E-10,8.66223E-12,-4.27468E-11,5.86047E-11,2.54222E-11,-6.92163E-11,1.59995E-10,3.20999E-11,-4.05833E-11,6.01687E-11,3.0549E-11,-3.86453E-11,1.37409E-10,1.50134E-11,-3.36997E-11,8.40752E-11,3.91527E-11,-6.51275E-11,1.96582E-10,6.83588E-12,-3.47711E-11,4.95903E-11,1.60775E-11,-3.3104E-11,1.04817E-10
Chad,2.48895E-12,-6.04823E-12,8.82953E-12,6.64908E-13,-6.37651E-12,9.65435E-12,1.91475E-12,-1.49957E-12,4.33693E-12,3.2938E-12,-8.10097E-12,1.20709E-11,6.97854E-13,-3.62882E-12,5.1448E-12,5.05949E-13,-3.10528E-12,6.10747E-12,2.05144E-12,-6.3773E-12,9.51239E-12,2.74253E-12,-6.8463E-12,1.61688E-11,1.80073E-12,-2.19138E-12,4.5087E-12,4.44358E-12,-1.05658E-11,2.22108E-11,3.98518E-13,-1.63437E-12,4.41538E-12,1.57785E-12,-4.36408E-12,1.03273E-11,5.55522E-13,-1.59924E-12,1.92534E-12,4.5653E-13,-1.40644E-12,2.60777E-12,3.71786E-13,-4.51782E-13,9.92394E-13,6.88244E-13,-1.82477E-12,3.03676E-12,9.34074E-14,-6.42917E-13,8.39567E-13,3.30042E-13,-1.31706E-12,2.2749E-12,7.02836E-13,-2.08101E-12,3.21087E-12,5.96246E-13,-2.49471E-12,4.48819E-12,3.74002E-13,-4.10932E-13,8.90936E-13,7.06511E-13,-2.80514E-12,3.81494E-12,9.49367E-14,-7.00551E-13,7.81815E-13,2.38956E-13,-7.53608E-13,1.33616E-12
Sri Lanka,1.61168E-10,-4.50488E-11,4.98641E-10,8.67984E-11,-2.32601E-10,5.15165E-10,9.21571E-11,-2.31773E-10,5.08201E-10,2.17223E-10,-1.02056E-10,7.60893E-10,7.11141E-11,-1.42943E-10,3.74038E-10,7.7478E-11,-1.51663E-10,4.7153E-10,1.45376E-10,-1.57952E-11,3.40601E-10,1.55894E-10,-1.90619E-11,3.48524E-10,5.93297E-11,-1.98581E-10,3.29152E-10,2.26261E-10,1.05387E-10,4.36034E-10,2.6013E-11,-1.84972E-11,1.61654E-10,1.14291E-10,-4.90299E-11,3.34178E-10,5.98943E-10,-3.09737E-10,1.94059E-09,6.01145E-10,-2.24698E-10,2.07918E-09,3.36366E-10,-7.28493E-10,1.76165E-09,8.00438E-10,-1.106E-10,2.22624E-09,1.22607E-10,-3.28807E-10,1.37034E-09,4.40269E-10,-2.59171E-10,1.8931E-09,1.28239E-10,-7.13594E-11,3.8061E-10,1.27541E-10,-5.1066E-11,3.75897E-10,6.26032E-11,-6.67707E-11,2.96635E-10,1.68282E-10,-2.49662E-11,4.44678E-10,2.62945E-11,-7.38436E-11,2.58853E-10,6.65279E-11,-6.57852E-11,3.08472E-10
Congo,1.98996E-11,-2.30953E-10,1.56765E-10,7.51446E-12,-1.14126E-10,1.16056E-10,1.29794E-11,-1.22272E-10,9.98044E-11,2.74432E-11,-2.71627E-10,1.87501E-10,1.141E-11,-4.1146E-11,7.32151E-11,1.05923E-11,-9.07387E-11,8.75906E-11,2.15338E-11,-3.96678E-11,1.78448E-10,2.3519E-11,-6.67928E-11,1.46204E-10,1.18695E-11,-1.35564E-10,7.62108E-11,3.50042E-11,-1.02582E-10,2.59333E-10,4.20835E-12,-9.78263E-12,2.34974E-11,1.82284E-11,-3.19808E-11,9.27232E-11,1.45574E-11,-8.31201E-11,1.09979E-10,1.41505E-11,-7.62978E-11,1.06585E-10,1.01307E-11,-5.88082E-11,8.11959E-11,1.99177E-11,-1.16898E-10,1.2999E-10,4.52574E-12,-2.68824E-11,3.09799E-11,1.12998E-11,-5.72934E-11,6.83741E-11,1.72938E-12,-1.1709E-11,1.75256E-11,1.65876E-12,-1.16257E-11,1.69579E-11,9.73053E-13,-4.6134E-12,1.05619E-11,2.33581E-12,-1.43486E-11,2.33105E-11,5.54287E-13,-4.50056E-12,3.77908E-12,1.05643E-12,-4.89349E-12,7.20774E-12
Democratic Republic of the Congo,1.94609E-11,-9.52876E-11,1.07175E-10,6.89209E-12,-8.41404E-11,9.95706E-11,1.17705E-11,-7.33589E-11,7.97798E-11,2.66147E-11,-1.28619E-10,1.69151E-10,6.23047E-12,-3.90456E-11,5.067E-11,1.13922E-11,-1.55646E-11,3.82325E-11,1.88681E-11,-2.7979E-11,6.32485E-11,2.06089E-11,-3.49899E-11,7.58406E-11,8.99563E-12,-5.03409E-11,5.32016E-11,3.08106E-11,-5.09617E-11,1.03028E-10,2.83066E-12,-6.46599E-12,1.90499E-11,1.54514E-11,-5.87672E-12,3.63948E-11,1.8136E-11,-3.9474E-11,6.73169E-11,1.68097E-11,-3.94249E-11,7.10196E-11,1.06863E-11,-3.82168E-11,5.09052E-11,2.2942E-11,-4.83316E-11,9.10631E-11,3.24865E-12,-1.68832E-11,2.73933E-11,1.33448E-11,-7.16109E-12,3.56264E-11,2.51686E-12,-9.32625E-12,1.36931E-11,2.31404E-12,-1.28912E-11,1.39872E-11,1.24463E-12,-6.05268E-12,8.40279E-12,3.29967E-12,-1.38919E-11,1.83991E-11,4.09581E-13,-2.33365E-12,3.96589E-12,1.49857E-12,-8.79015E-13,4.04304E-12
China,7.90197E-12,-1.65635E-11,3.1965E-11,3.05845E-12,-2.01147E-11,3.44431E-11,5.73169E-12,-1.26819E-11,2.04115E-11,1.08976E-11,-2.93461E-11,5.1029E-11,3.12744E-12,-1.52395E-11,2.20505E-11,3.0656E-12,-1.4971E-11,2.75264E-11,8.03785E-12,-1.77665E-11,3.58276E-11,9.59713E-12,-2.2805E-11,4.74739E-11,5.08635E-12,-2.54836E-11,2.47027E-11,1.39901E-11,-2.9384E-11,6.90257E-11,1.60012E-12,-5.03578E-12,1.31135E-11,6.72441E-12,-1.59055E-11,3.48327E-11,1.45413E-11,-1.82912E-11,4.41027E-11,1.36145E-11,-2.17126E-11,5.75851E-11,9.06347E-12,-2.5948E-11,3.28919E-11,1.73146E-11,-2.37649E-11,6.46691E-11,2.99119E-12,-1.31351E-11,2.65142E-11,1.01277E-11,-1.49373E-11,4.87459E-11,3.61384E-12,-4.72637E-12,9.53034E-12,3.40831E-12,-4.51265E-12,1.3428E-11,1.82572E-12,-2.36674E-12,6.31803E-12,4.41426E-12,-4.36964E-12,1.61628E-11,7.46966E-13,-3.41853E-12,5.81848E-12,1.88777E-12,-3.21045E-12,8.67106E-12
