Country name,MedianAnnual cropsMammals,lower 95%Annual cropsMammals,upper 95%Annual cropsMammals,MedianPermanent cropsMammals,lower 95%Permanent cropsMammals,upper 95%Permanent cropsMammals,MedianPastureMammals,lower 95%PastureMammals,upper 95%PastureMammals,MedianUrbanMammals,lower 95%UrbanMammals,upper 95%UrbanMammals,MedianExtensive forestryMammals,lower 95%Extensive forestryMammals,upper 95%Extensive forestryMammals,MedianIntensive forestryMammals,lower 95%Intensive forestryMammals,upper 95%Intensive forestryMammals,MedianAnnual cropsBirds,lower 95%Annual cropsBirds,upper 95%Annual cropsBirds,MedianPermanent cropsBirds,lower 95%Permanent cropsBirds,upper 95%Permanent cropsBirds,MedianPastureBirds,lower 95%PastureBirds,upper 95%PastureBirds,MedianUrbanBirds,lower 95%UrbanBirds,upper 95%UrbanBirds,MedianExtensive forestryBirds,lower 95%Extensive forestryBirds,upper 95%Extensive forestryBirds,MedianIntensive forestryBirds,lower 95%Intensive forestryBirds,upper 95%Intensive forestryBirds,MedianAnnual cropsAmphibians,lower 95%Annual cropsAmphibians,upper 95%Annual cropsAmphibians,MedianPermanent cropsAmphibians,lower 95%Permanent cropsAmphibians,upper 95%Permanent cropsAmphibians,MedianPastureAmphibians,lower 95%PastureAmphibians,upper 95%PastureAmphibians,MedianUrbanAmphibians,lower 95%UrbanAmphibians,upper 95%UrbanAmphibians,MedianExtensive forestryAmphibians,lower 95%Extensive forestryAmphibians,upper 95%Extensive forestryAmphibians,MedianIntensive forestryAmphibians,lower 95%Intensive forestryAmphibians,upper 95%Intensive forestryAmphibians,MedianAnnual cropsReptiles,lower 95%Annual cropsReptiles,upper 95%Annual cropsReptiles,MedianPermanent cropsReptiles,lower 95%Permanent cropsReptiles,upper 95%Permanent cropsReptiles,MedianPastureReptiles,lower 95%PastureReptiles,upper 95%PastureReptiles,MedianUrbanReptiles,lower 95%UrbanReptiles,upper 95%UrbanReptiles,MedianExtensive forestryReptiles,lower 95%Extensive forestryReptiles,upper 95%Extensive forestryReptiles,MedianIntensive forestryReptiles,lower 95%Intensive forestryReptiles,upper 95%Intensive forestryReptiles
Bahamas,4.04178E-09,-1.1406E-08,1.85614E-08,2.04386E-09,-1.36114E-08,1.26464E-08,2.94038E-09,-1.01883E-08,1.53797E-08,5.98272E-09,-1.99749E-08,2.80017E-08,2.12738E-09,-6.63131E-09,9.71965E-09,1.40888E-09,-8.24035E-09,1.56872E-08,1.18424E-08,-3.14869E-08,6.73009E-08,1.55698E-08,-3.27783E-08,9.61076E-08,7.97986E-09,-4.7139E-08,3.79326E-08,2.35907E-08,-3.35139E-08,1.38445E-07,3.27147E-09,-6.26225E-09,2.09627E-08,1.0889E-08,-2.65526E-08,7.34399E-08,5.93434E-09,-1.09437E-08,1.84842E-08,5.70662E-09,-7.80341E-09,1.99936E-08,3.42996E-09,-1.00329E-08,1.5525E-08,7.48337E-09,-7.40606E-09,2.96921E-08,1.40079E-09,-5.94648E-09,7.84879E-09,4.16054E-09,-7.36668E-09,2.25254E-08,6.50408E-09,-3.97804E-08,3.84698E-08,6.31878E-09,-3.53844E-08,3.37184E-08,3.55656E-09,-1.27524E-08,1.5382E-08,8.56577E-09,-3.99873E-08,4.89273E-08,1.90618E-09,-6.56321E-09,1.31095E-08,3.40622E-09,-1.82469E-08,2.45653E-08
Bangladesh,1.20203E-09,-3.54135E-10,4.02938E-09,5.6941E-10,-1.45526E-09,4.24964E-09,7.24871E-10,-1.56761E-09,3.47929E-09,1.64414E-09,-1.11911E-09,4.7229E-09,4.96896E-10,-1.36728E-09,2.37212E-09,6.15754E-10,-1.28361E-09,3.33444E-09,2.85433E-09,-7.75381E-10,9.4692E-09,3.1277E-09,-1.6037E-09,1.02176E-08,1.23065E-09,-5.02583E-09,8.95006E-09,4.43389E-09,-1.63675E-10,1.30018E-08,4.88049E-10,-5.72844E-10,3.14785E-09,2.32938E-09,-1.77448E-09,8.85239E-09,1.22594E-09,-1.29979E-09,4.71021E-09,1.23571E-09,-2.53891E-09,5.3122E-09,7.2139E-10,-2.88754E-09,4.44758E-09,1.60282E-09,-4.01952E-09,6.82786E-09,2.59102E-10,-1.3971E-09,2.50756E-09,8.44812E-10,-2.29489E-09,5.02565E-09,8.23073E-10,-5.70821E-10,2.76545E-09,8.44906E-10,-1.79398E-09,3.60688E-09,3.91507E-10,-1.25428E-09,2.26838E-09,1.06729E-09,-2.76435E-09,4.01875E-09,1.65006E-10,-9.27766E-10,1.716E-09,4.13004E-10,-1.11454E-09,2.71841E-09
Belize,3.40075E-09,-4.40968E-09,9.25983E-09,1.47636E-09,-7.98354E-09,1.14597E-08,1.94703E-09,-8.19292E-09,1.03911E-08,4.46882E-09,-6.78143E-09,1.8187E-08,1.50816E-09,-3.86029E-09,5.52602E-09,1.50583E-09,-5.56972E-09,1.04973E-08,5.08415E-09,-4.21887E-09,1.5284E-08,5.77439E-09,-6.48576E-09,2.38405E-08,2.36125E-09,-1.79996E-08,1.59105E-08,8.46021E-09,-6.58414E-09,3.49572E-08,1.05815E-09,-1.42E-09,4.86476E-09,4.23034E-09,-5.74276E-09,1.95071E-08,1.24452E-08,-2.85301E-08,4.15378E-08,1.18026E-08,-3.45064E-08,6.55196E-08,6.67253E-09,-4.22018E-08,6.14811E-08,1.61639E-08,-6.92689E-08,8.71259E-08,3.08252E-09,-1.41514E-08,2.05169E-08,8.38794E-09,-2.84845E-08,6.8109E-08,5.52955E-09,-7.9864E-09,1.41863E-08,5.18895E-09,-1.22885E-08,2.92268E-08,2.6108E-09,-9.06275E-09,1.73542E-08,7.01356E-09,-2.17395E-08,3.94921E-08,1.25157E-09,-5.75675E-09,8.88606E-09,2.80013E-09,-6.3711E-09,2.28961E-08
Bosnia and Herzegovina,4.43661E-09,-3.86181E-09,1.08746E-08,2.00386E-09,-9.70643E-09,1.72232E-08,2.54954E-09,-1.08799E-08,1.99904E-08,6.35074E-09,-1.29714E-08,4.25996E-08,2.09086E-09,-1.02791E-08,1.09781E-08,1.61784E-09,-1.08638E-08,1.2773E-08,9.35489E-10,-8.00317E-10,1.99585E-09,1.19512E-09,-7.10299E-10,4.02005E-09,4.5965E-10,-2.19007E-09,2.76205E-09,1.70501E-09,-3.71476E-10,5.95603E-09,2.32865E-10,-2.31867E-10,1.30185E-09,8.46228E-10,-5.57603E-10,2.67438E-09,2.24256E-09,-1.74637E-09,6.46764E-09,2.24373E-09,-2.92538E-09,1.00775E-08,1.27248E-09,-4.69854E-09,8.85001E-09,2.99245E-09,-5.21309E-09,1.10683E-08,4.91641E-10,-2.02704E-09,4.72065E-09,1.59113E-09,-2.08687E-09,7.97921E-09,3.92029E-09,-5.34285E-09,9.46699E-09,3.85949E-09,-6.15239E-09,1.66419E-08,1.84525E-09,-4.3142E-09,1.00359E-08,5.0046E-09,-7.53344E-09,2.27584E-08,9.42594E-10,-3.05267E-09,7.58963E-09,2.11048E-09,-3.31201E-09,1.1736E-08
Bolivia (Plurinational State of),1.54353E-09,-8.10915E-09,1.37303E-08,5.20012E-10,-7.16772E-09,1.13358E-08,1.24828E-09,-3.77872E-09,7.56597E-09,2.30899E-09,-1.23562E-08,1.81221E-08,6.80918E-10,-4.77635E-09,6.12612E-09,5.55242E-10,-5.95307E-09,9.46111E-09,1.60585E-09,-1.17458E-08,1.5724E-08,2.11292E-09,-1.37438E-08,1.89914E-08,1.40383E-09,-7.14109E-09,8.13287E-09,3.34198E-09,-2.0423E-08,2.76862E-08,3.34518E-10,-2.4962E-09,4.15692E-09,1.38936E-09,-8.68668E-09,1.39533E-08,1.75423E-09,-9.65167E-09,1.51793E-08,1.7029E-09,-9.74828E-09,1.48293E-08,1.36066E-09,-3.59286E-09,7.41966E-09,2.51944E-09,-1.46122E-08,2.12864E-08,3.75023E-10,-3.84159E-09,5.33891E-09,1.18498E-09,-8.09205E-09,1.34502E-08,3.21188E-10,-2.06255E-09,3.16548E-09,3.02462E-10,-2.63428E-09,2.98352E-09,1.93882E-10,-4.5309E-10,8.84382E-10,4.32141E-10,-3.16295E-09,3.92365E-09,7.98977E-11,-8.94521E-10,9.39601E-10,1.59306E-10,-1.35193E-09,2.01904E-09
Myanmar,4.58487E-09,-1.51979E-08,2.08765E-08,1.88473E-09,-1.38475E-08,1.84253E-08,2.80356E-09,-1.28449E-08,1.61596E-08,5.87788E-09,-2.13663E-08,2.86728E-08,2.2026E-09,-5.91219E-09,8.07715E-09,2.11958E-09,-1.1357E-08,1.6177E-08,5.90281E-09,-1.10123E-08,2.59345E-08,6.20325E-09,-1.66329E-08,3.09056E-08,3.02699E-09,-2.56222E-08,2.0584E-08,8.93463E-09,-2.37781E-08,4.69074E-08,1.07513E-09,-2.24514E-09,5.56364E-09,4.66229E-09,-1.34943E-08,2.41151E-08,6.64443E-09,-2.02539E-08,3.65354E-08,6.08909E-09,-2.47731E-08,4.19115E-08,4.01793E-09,-2.4984E-08,2.823E-08,8.26354E-09,-3.99572E-08,5.2842E-08,1.81187E-09,-9.49239E-09,1.04236E-08,4.58615E-09,-1.94215E-08,3.52414E-08,4.55321E-09,-8.26827E-09,1.77507E-08,4.27749E-09,-1.21271E-08,2.51356E-08,2.18384E-09,-7.51443E-09,1.25771E-08,5.65469E-09,-1.78392E-08,3.16328E-08,1.09481E-09,-5.614E-09,7.63096E-09,2.24282E-09,-8.32642E-09,1.56749E-08
Benin,2.19205E-10,-1.63696E-10,1.76989E-09,8.21762E-11,-5.95385E-10,1.7327E-09,1.49044E-10,-3.97093E-10,1.78116E-09,3.39658E-10,-3.66546E-10,2.6069E-09,8.37302E-11,-3.86854E-10,1.26691E-09,6.97913E-11,-5.16663E-10,1.45744E-09,1.8611E-10,-2.57107E-10,1.60312E-09,2.37426E-10,-5.91817E-10,2.22769E-09,1.25608E-10,-5.8732E-10,1.88415E-09,3.90172E-10,-8.95619E-10,3.16272E-09,3.87031E-11,-1.39417E-10,7.84448E-10,1.46647E-10,-4.48153E-10,1.81684E-09,9.8597E-11,-1.03742E-10,7.96725E-10,9.36176E-11,-1.53008E-10,7.97364E-10,5.80792E-11,-1.61084E-10,7.21721E-10,1.35329E-10,-1.70579E-10,1.00135E-09,1.83851E-11,-1.12922E-10,4.82727E-10,6.46869E-11,-1.37284E-10,8.75425E-10,2.06352E-10,-1.67211E-10,1.76199E-09,1.99549E-10,-3.19221E-10,1.93266E-09,1.05578E-10,-2.11532E-10,1.16757E-09,2.87573E-10,-4.14386E-10,2.57919E-09,3.85971E-11,-2.71187E-10,9.63033E-10,9.87523E-11,-3.18492E-10,1.31272E-09
Belarus,9.54206E-10,-6.09787E-10,2.4494E-09,4.18351E-10,-2.56811E-09,4.19334E-09,6.14876E-10,-2.92196E-09,4.01087E-09,1.43548E-09,-3.7933E-09,7.32114E-09,4.16681E-10,-2.6309E-09,3.20553E-09,3.60182E-10,-1.99837E-09,3.89789E-09,7.9853E-10,-6.82261E-10,1.93358E-09,1.02284E-09,-1.36251E-09,5.13582E-09,4.20848E-10,-3.02786E-09,2.58451E-09,1.49198E-09,-1.53163E-09,6.57366E-09,1.95857E-10,-5.15414E-10,1.24365E-09,7.15611E-10,-1.06439E-09,3.14885E-09,2.12168E-10,-1.33132E-10,5.64983E-10,2.0473E-10,-3.45746E-10,9.8843E-10,1.17078E-10,-5.05434E-10,6.09408E-10,2.74346E-10,-4.93955E-10,1.08539E-09,4.38219E-11,-1.8351E-10,4.88549E-10,1.46985E-10,-3.08422E-10,8.08727E-10,2.76258E-11,-1.41131E-11,6.88424E-11,2.63271E-11,-9.45453E-11,1.02262E-10,1.29964E-11,-4.01547E-11,6.85783E-11,3.59298E-11,-9.31719E-11,1.29204E-10,5.38535E-12,-2.67458E-11,5.16809E-11,1.40768E-11,-4.0298E-11,7.87427E-11
Solomon Islands,2.52946E-08,-1.49216E-07,1.34933E-07,7.63534E-09,-1.03388E-07,1.13316E-07,1.11908E-08,-6.78025E-08,1.12989E-07,3.57069E-08,-1.58777E-07,1.65649E-07,1.33616E-08,7.73743E-10,4.57476E-08,9.93542E-09,-7.98648E-08,1.06948E-07,6.74149E-08,-3.40086E-07,4.16258E-07,7.13759E-08,-3.09802E-07,5.67474E-07,2.77309E-08,-3.3662E-07,3.71635E-07,1.03651E-07,-5.24055E-07,7.14484E-07,1.30595E-08,-9.05429E-09,4.29038E-08,5.34512E-08,-2.63559E-07,4.41281E-07,1.62391E-08,-1.55236E-07,1.83049E-07,1.74852E-08,-1.62167E-07,1.6841E-07,8.60898E-09,-1.15066E-07,1.22712E-07,2.75603E-08,-1.77593E-07,2.40492E-07,7.29767E-09,-3.25245E-09,2.91301E-08,1.16247E-08,-9.95581E-08,1.559E-07,2.56258E-08,-2.18393E-07,3.05843E-07,2.90486E-08,-2.58575E-07,2.46496E-07,1.33076E-08,-1.21404E-07,1.59733E-07,4.49167E-08,-2.59307E-07,3.69466E-07,1.19793E-08,-1.77946E-09,4.78674E-08,1.25603E-08,-1.33457E-07,1.65788E-07
Brazil,1.24293E-09,-4.691E-09,7.4521E-09,5.13154E-10,-4.16787E-09,6.68129E-09,7.61436E-10,-3.67464E-09,5.67066E-09,1.65775E-09,-6.84093E-09,9.25071E-09,5.72881E-10,-2.0871E-09,3.37578E-09,5.63077E-10,-3.36931E-09,5.61654E-09,2.105E-09,-4.05789E-09,1.05927E-08,2.29724E-09,-5.54417E-09,1.29383E-08,1.09417E-09,-8.3763E-09,8.59118E-09,3.41496E-09,-8.22988E-09,1.82991E-08,3.71394E-10,-1.10825E-09,2.79441E-09,1.65572E-09,-4.25949E-09,9.46706E-09,2.74439E-09,-7.42706E-09,1.3129E-08,2.57621E-09,-8.15851E-09,1.48075E-08,1.73562E-09,-7.04929E-09,1.05823E-08,3.55863E-09,-1.14584E-08,1.8046E-08,6.17773E-10,-3.41608E-09,6.1624E-09,1.91449E-09,-5.93692E-09,1.34962E-08,2.23625E-10,-8.95803E-10,1.55053E-09,2.13527E-10,-9.54483E-10,1.65147E-09,1.13505E-10,-5.48784E-10,8.17374E-10,3.0129E-10,-1.16657E-09,2.12374E-09,6.03723E-11,-2.9387E-10,5.30857E-10,1.1694E-10,-5.55259E-10,9.88955E-10
Bhutan,1.24341E-08,-3.87404E-08,5.53943E-08,4.68333E-09,-5.25706E-08,5.55352E-08,8.045E-09,-5.69295E-08,4.54496E-08,1.73026E-08,-7.29145E-08,9.95281E-08,6.54463E-09,-2.43931E-08,3.12884E-08,4.45762E-09,-3.15158E-08,4.48413E-08,1.76906E-08,-2.18421E-08,4.74688E-08,2.1255E-08,-2.81096E-08,9.31549E-08,9.87761E-09,-7.21004E-08,5.38986E-08,3.01609E-08,-3.20888E-08,1.4062E-07,4.27548E-09,-7.50261E-09,1.92533E-08,1.44483E-08,-2.0889E-08,6.2894E-08,2.01537E-08,-2.85448E-08,7.0821E-08,1.76642E-08,-3.87434E-08,9.38058E-08,1.13929E-08,-4.68946E-08,5.62818E-08,2.41342E-08,-5.78402E-08,1.20989E-07,4.75787E-09,-2.58668E-08,2.45665E-08,1.34417E-08,-3.41228E-08,7.63647E-08,5.45242E-09,-7.0168E-09,1.86387E-08,4.85904E-09,-1.23865E-08,2.86243E-08,2.50454E-09,-8.81742E-09,1.27402E-08,6.4268E-09,-2.07572E-08,3.57212E-08,1.31627E-09,-8.45393E-09,6.59008E-09,2.6901E-09,-7.76658E-09,1.55733E-08
Bulgaria,3.80213E-09,-3.04903E-09,1.05416E-08,1.97392E-09,-9.96875E-09,1.61626E-08,2.37592E-09,-1.11347E-08,2.06929E-08,5.88988E-09,-1.79152E-08,3.16885E-08,1.78638E-09,-8.93459E-09,1.20229E-08,1.34142E-09,-1.1816E-08,1.4487E-08,1.06664E-09,-9.84693E-10,2.25573E-09,1.38577E-09,-9.96825E-10,5.6628E-09,5.38213E-10,-3.37289E-09,3.09203E-09,1.96576E-09,-1.46448E-09,8.90899E-09,2.65399E-10,-2.89081E-10,1.74861E-09,9.62294E-10,-8.12362E-10,3.77829E-09,6.16529E-10,-5.67362E-10,1.49619E-09,6.14125E-10,-8.21316E-10,2.64789E-09,3.43805E-10,-1.21584E-09,1.94572E-09,8.1414E-10,-1.39583E-09,3.11664E-09,1.29903E-10,-5.64481E-10,1.25923E-09,4.235E-10,-1.01795E-09,2.25031E-09,1.07432E-09,-7.48039E-10,2.70758E-09,1.04261E-09,-1.63625E-09,4.62241E-09,4.97353E-10,-1.47586E-09,2.61231E-09,1.37397E-09,-3.10159E-09,5.1105E-09,2.26848E-10,-8.53809E-10,2.17085E-09,5.48105E-10,-1.42002E-09,2.86493E-09
BOUVET_ISLAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei Darussalam,7.22547E-09,-1.89601E-08,3.36977E-08,4.01258E-09,-1.43171E-08,1.9711E-08,3.84911E-09,-1.64663E-08,3.18271E-08,8.9613E-09,-2.98872E-08,4.27007E-08,3.40454E-09,-1.07635E-08,1.01882E-08,3.43443E-09,-1.17553E-08,2.77297E-08,5.66054E-09,-2.62107E-10,1.06743E-08,5.73724E-09,-1.38958E-09,1.01675E-08,2.21244E-09,-8.93458E-09,1.08976E-08,8.2916E-09,4.47029E-09,1.83635E-08,8.79976E-10,-9.62051E-10,4.06128E-09,4.38323E-09,-1.93095E-09,1.18227E-08,6.40515E-09,-6.60256E-09,2.00677E-08,6.03659E-09,-7.52622E-09,1.62282E-08,3.20463E-09,-1.42365E-08,1.96102E-08,7.91641E-09,-1.12967E-08,3.21426E-08,1.44642E-09,-7.95839E-09,8.09398E-09,4.52541E-09,-6.68693E-09,2.18543E-08,3.80938E-09,-5.0108E-09,1.26967E-08,3.66757E-09,-4.43297E-09,1.23683E-08,1.78381E-09,-3.17444E-09,1.00335E-08,4.71825E-09,-7.458E-09,2.10124E-08,8.73079E-10,-4.39469E-09,4.79445E-09,1.96253E-09,-3.75345E-09,1.06218E-08
Burundi,4.18405E-09,-7.9579E-10,1.12772E-08,1.7818E-09,-6.48825E-09,1.21555E-08,2.41873E-09,-7.72401E-09,1.00323E-08,5.16115E-09,-2.06984E-09,1.84062E-08,1.57457E-09,-4.61149E-09,8.14257E-09,2.10815E-09,-4.5746E-09,9.16362E-09,3.50943E-09,-6.65467E-10,9.3974E-09,3.70711E-09,-1.49019E-09,1.21752E-08,1.54371E-09,-8.23686E-09,9.36813E-09,5.5363E-09,5.44374E-10,1.6017E-08,6.13701E-10,-7.00241E-10,4.0597E-09,2.80251E-09,-1.63547E-09,9.03896E-09,4.96893E-09,-4.51919E-09,1.32559E-08,4.81362E-09,-3.47045E-09,1.74922E-08,2.88663E-09,-7.90513E-09,1.13376E-08,6.37452E-09,-6.38802E-10,1.94607E-08,9.35073E-10,-3.85685E-09,9.06002E-09,3.60818E-09,-1.93601E-09,1.29932E-08,2.86823E-10,-2.41039E-10,8.11079E-10,2.79583E-10,-2.43013E-10,1.06194E-09,1.43006E-10,-1.76129E-10,6.18904E-10,3.6704E-10,-7.31563E-11,1.38208E-09,5.73186E-11,-2.29571E-10,5.21549E-10,1.61418E-10,-1.86605E-10,6.04973E-10
Canada,2.18643E-10,-1.50341E-09,2.18021E-09,9.50838E-11,-1.33261E-09,1.99536E-09,1.94605E-10,-1.05919E-09,1.53666E-09,3.25493E-10,-2.20118E-09,3.09387E-09,1.32265E-10,-9.23933E-10,1.07947E-09,8.03448E-11,-1.2596E-09,1.79338E-09,4.58526E-10,-2.45307E-09,3.34258E-09,5.9808E-10,-2.94007E-09,4.59213E-09,4.01724E-10,-2.25724E-09,2.76812E-09,8.70263E-10,-4.12803E-09,6.39299E-09,1.25948E-10,-7.78649E-10,1.21155E-09,4.16113E-10,-2.50211E-09,3.59741E-09,1.0322E-10,-8.93788E-10,9.78054E-10,1.00395E-10,-7.47523E-10,1.07325E-09,6.54646E-11,-5.87275E-10,7.77956E-10,1.37395E-10,-1.03614E-09,1.30542E-09,3.28863E-11,-2.564E-10,3.06302E-10,7.66261E-11,-5.87431E-10,8.44038E-10,2.83735E-11,-1.51808E-10,1.91782E-10,2.73962E-11,-1.33314E-10,2.03374E-10,1.45425E-11,-7.63912E-11,1.24182E-10,3.82035E-11,-1.90443E-10,2.49239E-10,8.01931E-12,-4.69988E-11,6.83868E-11,1.51353E-11,-7.06816E-11,1.38789E-10
Cambodia,2.6118E-09,-1.76387E-09,6.39252E-09,1.25579E-09,-5.30105E-09,9.21037E-09,1.6064E-09,-5.23492E-09,9.2559E-09,3.5848E-09,-4.7114E-09,1.68243E-08,1.14123E-09,-4.51665E-09,5.44589E-09,1.03768E-09,-3.79409E-09,8.81124E-09,2.34223E-09,-7.95077E-10,4.8874E-09,2.76649E-09,-6.35223E-10,9.03434E-09,1.11229E-09,-7.66144E-09,6.15361E-09,3.93496E-09,1.45155E-09,1.36988E-08,4.86667E-10,-5.89971E-10,2.70969E-09,1.99156E-09,-1.22045E-09,8.4051E-09,3.75551E-09,-3.71744E-09,8.7706E-09,3.45117E-09,-9.44963E-09,1.56321E-08,2.04765E-09,-9.22316E-09,1.33772E-08,4.59607E-09,-1.40043E-08,1.97292E-08,8.55523E-10,-4.41637E-09,6.18265E-09,2.48479E-09,-7.99E-09,1.52317E-08,3.04094E-09,-4.09391E-09,6.85339E-09,2.98284E-09,-4.11388E-09,1.48028E-08,1.47165E-09,-3.6891E-09,8.89937E-09,3.84123E-09,-7.29673E-09,2.07198E-08,6.63985E-10,-3.46585E-09,5.31382E-09,1.55474E-09,-3.42824E-09,1.06023E-08
Chad,8.81803E-11,-3.93412E-10,7.74302E-10,2.38225E-11,-4.46545E-10,7.91453E-10,7.94499E-11,-4.03394E-11,4.38186E-10,1.04762E-10,-4.19248E-10,1.00708E-09,1.69398E-11,-1.8893E-10,3.70499E-10,1.26097E-11,-2.13799E-10,3.85197E-10,4.65622E-11,-3.6263E-10,7.71155E-10,6.8016E-11,-3.29855E-10,1.05766E-09,4.87094E-11,-9.52574E-11,4.23465E-10,1.09229E-10,-5.62091E-10,1.43628E-09,9.05305E-12,-6.14438E-11,2.40786E-10,3.34815E-11,-1.75259E-10,6.45994E-10,1.2369E-11,-5.38179E-11,1.45478E-10,1.14283E-11,-5.7798E-11,1.79637E-10,9.40291E-12,-1.51992E-11,7.81933E-11,1.80198E-11,-6.40914E-11,2.11552E-10,1.99102E-12,-3.06238E-11,5.97866E-11,8.10726E-12,-5.16503E-11,1.41029E-10,2.99138E-11,-1.80992E-10,3.17179E-10,2.7928E-11,-2.0317E-10,3.54142E-10,1.83779E-11,-1.34038E-11,9.01161E-11,2.8738E-11,-1.91338E-10,3.17755E-10,2.03394E-12,-3.11716E-11,5.22223E-11,5.40849E-12,-2.71472E-11,8.83056E-11
Sri Lanka,1.96233E-08,-4.76845E-09,6.4382E-08,1.04412E-08,-2.73905E-08,6.43567E-08,1.09111E-08,-2.78133E-08,6.2351E-08,2.6267E-08,-1.24101E-08,9.1503E-08,8.48082E-09,-1.70345E-08,4.64951E-08,9.57033E-09,-1.8728E-08,5.93278E-08,1.67539E-08,-1.52717E-09,4.1234E-08,1.76425E-08,-2.20475E-09,4.27993E-08,6.75436E-09,-2.29333E-08,3.95026E-08,2.57964E-08,1.17686E-08,5.42332E-08,2.8288E-09,-2.05915E-09,1.93558E-08,1.27821E-08,-5.78946E-09,4.11658E-08,7.33639E-08,-3.89136E-08,2.46501E-07,7.38477E-08,-2.64576E-08,2.64469E-07,4.08237E-08,-9.04158E-08,2.24153E-07,9.7699E-08,-1.29533E-08,2.86525E-07,1.50486E-08,-4.28655E-08,1.65544E-07,5.26E-08,-3.23525E-08,2.2916E-07,1.38133E-08,-7.61085E-09,4.4066E-08,1.37925E-08,-5.36008E-09,4.35321E-08,6.68385E-09,-7.98341E-09,3.32291E-08,1.80889E-08,-2.70451E-09,5.16579E-08,2.87255E-09,-8.66609E-09,2.8859E-08,7.09741E-09,-7.55755E-09,3.56612E-08
Congo,1.51393E-09,-2.13191E-08,1.24481E-08,5.80726E-10,-9.58672E-09,1.11588E-08,9.11237E-10,-1.10827E-08,9.35661E-09,2.04509E-09,-2.3515E-08,1.54629E-08,8.62062E-10,-3.37179E-09,6.30151E-09,8.4904E-10,-6.75532E-09,8.34277E-09,1.55687E-09,-2.27689E-09,1.44361E-08,1.6834E-09,-5.12845E-09,1.06722E-08,7.69482E-10,-1.03825E-08,5.99999E-09,2.54179E-09,-7.26012E-09,2.0458E-08,2.96941E-10,-7.09376E-10,1.76574E-09,1.27362E-09,-2.48275E-09,8.10725E-09,8.79439E-10,-6.46807E-09,8.87432E-09,8.32293E-10,-6.36743E-09,9.10498E-09,5.78641E-10,-4.91655E-09,6.57977E-09,1.18432E-09,-9.43409E-09,1.01274E-08,2.78408E-10,-1.87799E-09,2.44374E-09,6.52986E-10,-4.0942E-09,5.53097E-09,1.21905E-10,-9.37162E-10,1.31487E-09,1.13837E-10,-9.18931E-10,1.38356E-09,6.463E-11,-3.63187E-10,8.65225E-10,1.63576E-10,-1.14051E-09,1.79371E-09,3.80198E-11,-3.49589E-10,3.02298E-10,7.20431E-11,-3.9173E-10,6.0205E-10
Democratic Republic of the Congo,1.44596E-09,-7.46397E-09,9.27917E-09,5.20495E-10,-7.06946E-09,8.66373E-09,7.96559E-10,-5.89145E-09,6.87188E-09,1.89504E-09,-1.11058E-08,1.41864E-08,4.24529E-10,-3.1979E-09,4.28695E-09,8.67816E-10,-9.79273E-10,3.41088E-09,1.2488E-09,-2.02697E-09,5.15829E-09,1.32727E-09,-2.13994E-09,6.02346E-09,4.92999E-10,-3.70048E-09,4.21488E-09,1.9709E-09,-3.11488E-09,8.29064E-09,1.6164E-10,-4.21379E-10,1.45221E-09,1.00113E-09,-2.76903E-10,3.2042E-09,1.19307E-09,-2.91376E-09,5.65201E-09,1.13619E-09,-3.00318E-09,6.14073E-09,6.60596E-10,-2.88031E-09,4.2899E-09,1.53123E-09,-3.35623E-09,7.53473E-09,1.9587E-10,-1.2375E-09,2.2088E-09,8.75007E-10,-4.15141E-10,3.15388E-09,1.55435E-10,-7.33816E-10,1.11166E-09,1.47867E-10,-9.25637E-10,1.11465E-09,7.48219E-11,-4.61003E-10,6.81382E-10,2.10829E-10,-9.95683E-10,1.54371E-09,2.13881E-11,-1.68849E-10,3.26068E-10,9.56098E-11,-5.40128E-11,3.68266E-10
China,2.19418E-09,-5.01708E-09,9.46432E-09,8.6762E-10,-6.01701E-09,1.03864E-08,1.63002E-09,-4.10989E-09,6.13194E-09,3.11557E-09,-9.77818E-09,1.55363E-08,8.80724E-10,-4.61026E-09,6.54571E-09,8.09731E-10,-4.76929E-09,7.78073E-09,2.03247E-09,-4.80431E-09,9.0447E-09,2.54207E-09,-5.99323E-09,1.25192E-08,1.33457E-09,-6.63883E-09,6.75461E-09,3.6819E-09,-8.16224E-09,1.78854E-08,4.38126E-10,-1.3688E-09,3.52988E-09,1.72445E-09,-4.06931E-09,8.92356E-09,3.67046E-09,-5.04237E-09,1.17574E-08,3.48829E-09,-6.27809E-09,1.56735E-08,2.31146E-09,-6.66829E-09,8.7786E-09,4.29082E-09,-6.83115E-09,1.65543E-08,7.44639E-10,-3.40558E-09,7.17425E-09,2.55632E-09,-4.19711E-09,1.28781E-08,7.80064E-10,-1.08597E-09,2.26573E-09,7.3947E-10,-1.12143E-09,3.11279E-09,3.95762E-10,-5.44749E-10,1.43649E-09,9.2994E-10,-1.20354E-09,3.6329E-09,1.61947E-10,-7.50233E-10,1.35424E-09,4.03554E-10,-7.54523E-10,2.00681E-09
